z,ordinal_mcs,linear_doc_mcs,linear_doc_raw_cls,A_isotonic_mcs
570.8684312871876,573.5,516.2,8.445153361960255,573.5
574.2264807428388,573.5,516.2,8.47029234500734,573.5
577.5845301984899,573.5,516.2,8.495431328054426,573.5
580.9425796541411,573.5,573.5,8.520570311101512,573.5
584.3006291097923,573.5,573.5,8.545709294148597,573.5
587.6586785654436,573.5,573.5,8.570848277195683,573.5
591.0167280210948,573.5,573.5,8.595987260242769,573.5
594.3747774767459,573.5,573.5,8.621126243289854,573.5
597.7328269323971,573.5,573.5,8.64626522633694,573.5
601.0908763880483,573.5,573.5,8.671404209384026,573.5
604.4489258436995,573.5,573.5,8.696543192431111,573.5
607.8069752993506,573.5,573.5,8.721682175478197,573.5
611.1650247550018,573.5,573.5,8.746821158525282,573.5
614.523074210653,573.5,573.5,8.771960141572368,573.5
617.8811236663042,573.5,573.5,8.797099124619454,573.5
621.2391731219554,573.5,573.5,8.82223810766654,573.5
624.5972225776065,573.5,573.5,8.847377090713625,573.5
627.9552720332578,573.5,573.5,8.87251607376071,573.5
631.313321488909,573.5,573.5,8.897655056807798,573.5
634.6713709445602,573.5,573.5,8.922794039854884,573.5
638.0294204002113,573.5,573.5,8.947933022901967,573.5
641.3874698558625,573.5,573.5,8.973072005949055,573.5
644.7455193115137,573.5,573.5,8.99821098899614,573.5
648.1035687671649,573.5,573.5,9.023349972043226,573.5
651.4616182228161,573.5,573.5,9.048488955090313,573.5
654.8196676784672,573.5,573.5,9.073627938137397,573.5
658.1777171341184,573.5,573.5,9.098766921184485,573.5
661.5357665897697,573.5,573.5,9.12390590423157,573.5
664.8938160454209,573.5,573.5,9.149044887278656,573.5
668.251865501072,573.5,573.5,9.174183870325741,573.5
671.6099149567232,573.5,573.5,9.199322853372827,573.5
674.9679644123744,573.5,573.5,9.224461836419913,573.5
678.3260138680256,573.5,573.5,9.249600819466998,573.5
681.6840633236768,573.5,573.5,9.274739802514084,573.5
685.0421127793279,573.5,573.5,9.29987878556117,573.5
688.4001622349791,573.5,573.5,9.325017768608255,573.5
691.7582116906303,573.5,573.5,9.35015675165534,573.5
695.1162611462815,573.5,573.5,9.375295734702426,573.5
698.4743106019326,573.5,573.5,9.400434717749512,573.5
701.8323600575839,573.5,573.5,9.425573700796598,573.5
705.1904095132351,573.5,573.5,9.450712683843683,573.5
708.5484589688863,573.5,573.5,9.475851666890769,573.5
711.9065084245375,573.5,619.4,9.500990649937856,573.5
715.2645578801886,573.5,619.4,9.52612963298494,573.5
718.6226073358398,573.5,619.4,9.551268616032026,573.5
721.980656791491,573.5,619.4,9.576407599079113,573.5
725.3387062471422,573.5,619.4,9.601546582126199,573.5
728.6967557027934,573.5,619.4,9.626685565173286,573.5
732.0548051584445,573.5,619.4,9.65182454822037,573.5
735.4128546140957,573.5,619.4,9.676963531267456,573.5
738.770904069747,573.5,619.4,9.702102514314543,573.5
742.1289535253982,573.5,619.4,9.727241497361629,573.5
745.4870029810493,573.5,619.4,9.752380480408712,573.5
748.8450524367005,573.5,619.4,9.7775194634558,573.5
752.2031018923517,573.5,619.4,9.802658446502885,573.5
755.5611513480029,573.5,619.4,9.827797429549971,573.5
758.9192008036541,573.5,619.4,9.852936412597057,573.5
762.2772502593052,573.5,619.4,9.878075395644142,573.5
765.6352997149564,573.5,619.4,9.903214378691228,573.5
768.9933491706076,573.5,619.4,9.928353361738314,573.5
772.3513986262589,573.5,619.4,9.9534923447854,573.5
775.70944808191,573.5,619.4,9.978631327832485,573.5
779.0674975375612,573.5,619.4,10.00377031087957,573.5
782.4255469932124,573.5,619.4,10.028909293926656,573.5
785.7835964488636,573.5,619.4,10.054048276973742,573.5
789.1416459045148,573.5,619.4,10.079187260020827,573.5
792.4996953601659,573.5,619.4,10.104326243067913,573.5
795.8577448158171,573.5,619.4,10.129465226114998,573.5
799.2157942714683,573.5,619.4,10.154604209162084,573.5
802.5738437271195,573.5,619.4,10.179743192209171,573.5
805.9318931827708,573.5,619.4,10.204882175256257,573.5
809.2899426384218,573.5,619.4,10.230021158303343,573.5
812.6479920940731,573.5,619.4,10.255160141350428,573.5
816.0060415497243,573.5,619.4,10.280299124397514,573.5
819.3640910053755,573.5,619.4,10.305438107444601,573.5
822.7221404610266,573.5,619.4,10.330577090491685,573.5
826.0801899166778,573.5,619.4,10.35571607353877,573.5
829.438239372329,573.5,619.4,10.380855056585858,573.5
832.7962888279802,573.5,619.4,10.405994039632944,573.5
836.1543382836314,573.5,619.4,10.43113302268003,573.5
839.5123877392825,573.5,619.4,10.456272005727115,573.5
842.8704371949337,573.5,619.4,10.4814109887742,573.5
846.228486650585,573.5,619.4,10.506549971821286,573.5
849.5865361062362,573.5,619.4,10.531688954868372,573.5
852.9445855618873,573.5,619.4,10.556827937915457,573.5
856.3026350175385,573.5,619.4,10.581966920962543,573.5
859.6606844731897,573.5,619.4,10.607105904009629,573.5
863.0187339288409,573.5,619.4,10.632244887056714,573.5
866.3767833844921,573.5,619.4,10.6573838701038,573.5
869.7348328401432,573.5,619.4,10.682522853150886,573.5
873.0928822957944,573.5,619.4,10.707661836197971,573.5
876.4509317514456,573.5,619.4,10.732800819245057,573.5
879.8089812070968,573.5,619.4,10.757939802292142,573.5
883.167030662748,573.5,619.4,10.783078785339228,573.5
886.5250801183992,573.5,619.4,10.808217768386314,573.5
889.8831295740504,573.5,619.4,10.833356751433401,573.5
893.2411790297016,573.5,619.4,10.858495734480487,573.5
896.5992284853528,573.5,619.4,10.883634717527572,573.5
899.9572779410039,573.5,619.4,10.908773700574658,573.5
903.3153273966551,573.5,619.4,10.933912683621744,573.5
906.6733768523063,573.5,619.4,10.95905166666883,573.5
910.0314263079575,573.5,619.4,10.984190649715917,573.5
913.3894757636086,573.5,619.4,11.009329632763,573.5
916.7475252192598,573.5,619.4,11.034468615810088,573.5
920.105574674911,573.5,619.4,11.059607598857173,573.5
923.4636241305623,573.5,619.4,11.084746581904259,573.5
926.8216735862135,573.5,619.4,11.109885564951345,573.5
930.1797230418646,573.5,619.4,11.13502454799843,573.5
933.5377724975158,573.5,619.4,11.160163531045516,573.5
936.895821953167,573.5,619.4,11.185302514092601,573.5
940.2538714088182,573.5,619.4,11.210441497139687,573.5
943.6119208644694,573.5,619.4,11.235580480186773,573.5
946.9699703201205,573.5,619.4,11.260719463233858,573.5
950.3280197757717,573.5,619.4,11.285858446280944,573.5
953.686069231423,573.5,619.4,11.31099742932803,573.5
957.0441186870742,573.5,619.4,11.336136412375115,573.5
960.4021681427253,573.5,619.4,11.3612753954222,573.5
963.7602175983765,573.5,619.4,11.386414378469286,573.5
967.1182670540277,573.5,619.4,11.411553361516372,573.5
970.4763165096789,573.5,619.4,11.43669234456346,573.5
973.8343659653301,573.5,619.4,11.461831327610545,573.5
977.1924154209812,573.5,619.4,11.486970310657629,573.5
980.5504648766324,573.5,619.4,11.512109293704716,573.5
983.9085143322836,573.5,619.4,11.537248276751802,573.5
987.2665637879348,573.5,619.4,11.56238725979889,573.5
990.6246132435859,573.5,619.4,11.587526242845973,573.5
993.9826626992372,573.5,619.4,11.612665225893059,573.5
997.3407121548884,573.5,619.4,11.637804208940146,573.5
1000.6987616105396,573.5,619.4,11.662943191987232,573.5
1004.0568110661908,573.5,619.4,11.688082175034317,573.5
1007.4148605218419,573.5,619.4,11.713221158081403,573.5
1010.7729099774931,573.5,619.4,11.738360141128489,573.5
1014.1309594331443,573.5,619.4,11.763499124175574,573.5
1017.4890088887955,573.5,619.4,11.78863810722266,573.5
1020.8470583444467,573.5,619.4,11.813777090269745,573.5
1024.2051078000977,573.5,619.4,11.838916073316831,573.5
1027.563157255749,573.5,619.4,11.864055056363917,573.5
1030.9212067114001,573.5,619.4,11.889194039411002,573.5
1034.2792561670512,573.5,619.4,11.914333022458088,573.5
1037.6373056227026,573.5,619.4,11.939472005505174,573.5
1040.9953550783537,573.5,619.4,11.96461098855226,573.5
1044.3534045340048,573.5,619.4,11.989749971599345,573.5
1047.711453989656,573.5,619.4,12.01488895464643,573.5
1051.0695034453072,573.5,619.4,12.040027937693516,573.5
1054.4275529009585,573.5,619.4,12.065166920740602,573.5
1057.7856023566096,573.5,619.4,12.090305903787687,573.5
1061.1436518122607,573.5,619.4,12.115444886834773,573.5
1064.501701267912,619.4,619.4,12.140583869881858,573.5
1067.8597507235631,619.4,619.4,12.165722852928944,573.5
1071.2178001792145,619.4,619.4,12.190861835976031,573.5
1074.5758496348656,619.4,619.4,12.216000819023117,573.5
1077.9338990905167,619.4,619.4,12.241139802070201,573.5
1081.291948546168,619.4,619.4,12.266278785117288,573.5
1084.649998001819,619.4,619.4,12.291417768164374,573.5
1088.0080474574704,619.4,619.4,12.31655675121146,573.5
1091.3660969131215,619.4,619.4,12.341695734258545,573.5
1094.7241463687726,619.4,619.4,12.36683471730563,573.5
1098.082195824424,619.4,619.4,12.391973700352718,573.5
1101.440245280075,619.4,619.4,12.417112683399802,573.5
1104.7982947357264,619.4,619.4,12.44225166644689,573.5
1108.1563441913775,619.4,619.4,12.467390649493975,573.5
1111.5143936470286,619.4,619.4,12.492529632541059,573.5
1114.8724431026799,619.4,619.4,12.517668615588146,573.5
1118.230492558331,619.4,619.4,12.542807598635232,573.5
1121.588542013982,619.4,619.4,12.567946581682316,573.5
1124.9465914696334,619.4,619.4,12.593085564729403,573.5
1128.3046409252845,619.4,619.4,12.618224547776489,573.5
1131.6626903809358,619.4,619.4,12.643363530823574,573.5
1135.020739836587,619.4,619.4,12.66850251387066,573.5
1138.378789292238,619.4,619.4,12.693641496917746,573.5
1141.7368387478894,619.4,619.4,12.718780479964831,573.5
1145.0948882035404,619.4,619.4,12.743919463011917,573.5
1148.4529376591918,619.4,619.4,12.769058446059004,573.5
1151.8109871148429,619.4,619.4,12.79419742910609,573.5
1155.169036570494,619.4,619.4,12.819336412153174,573.5
1158.5270860261453,619.4,619.4,12.844475395200261,573.5
1161.8851354817964,619.4,619.4,12.869614378247347,573.5
1165.2431849374477,619.4,619.4,12.894753361294432,573.5
1168.6012343930988,619.4,619.4,12.919892344341518,573.5
1171.95928384875,619.4,619.4,12.945031327388604,573.5
1175.3173333044012,619.4,619.4,12.97017031043569,573.5
1178.6753827600523,619.4,619.4,12.995309293482775,573.5
1182.0334322157037,619.4,619.4,13.020448276529862,573.5
1185.3914816713548,619.4,619.4,13.045587259576946,573.5
1188.7495311270059,619.4,619.4,13.070726242624032,573.5
1192.1075805826572,619.4,619.4,13.095865225671119,573.5
1195.4656300383083,619.4,619.4,13.121004208718203,573.5
1198.8236794939594,619.4,619.4,13.146143191765288,573.5
1202.1817289496107,619.4,619.4,13.171282174812376,573.5
1205.5397784052618,619.4,619.4,13.196421157859461,573.5
1208.8978278609131,619.4,619.4,13.221560140906547,573.5
1212.2558773165642,619.4,619.4,13.246699123953633,573.5
1215.6139267722153,619.4,619.4,13.271838107000718,573.5
1218.9719762278667,619.4,619.4,13.296977090047804,573.5
1222.3300256835178,619.4,619.4,13.32211607309489,573.5
1225.688075139169,619.4,619.4,13.347255056141977,573.5
1229.0461245948202,619.4,619.4,13.37239403918906,573.5
1232.4041740504713,619.4,619.4,13.397533022236146,573.5
1235.7622235061226,619.4,619.4,13.422672005283234,573.5
1239.1202729617737,619.4,619.4,13.447810988330318,573.5
1242.478322417425,619.4,619.4,13.472949971377405,573.5
1245.8363718730761,619.4,619.4,13.49808895442449,573.5
1249.1944213287272,619.4,619.4,13.523227937471576,573.5
1252.5524707843786,619.4,619.4,13.548366920518662,573.5
1255.9105202400297,619.4,619.4,13.573505903565747,573.5
1259.2685696956808,619.4,619.4,13.598644886612833,573.5
1262.626619151332,619.4,619.4,13.623783869659919,573.5
1265.9846686069832,619.4,619.4,13.648922852707004,573.5
1269.3427180626345,619.4,619.4,13.674061835754092,573.5
1272.7007675182856,619.4,619.4,13.699200818801176,573.5
1276.0588169739367,619.4,619.4,13.724339801848261,573.5
1279.416866429588,619.4,619.4,13.749478784895349,573.5
1282.7749158852391,619.4,619.4,13.774617767942432,573.5
1286.1329653408905,619.4,619.4,13.79975675098952,573.5
1289.4910147965415,619.4,619.4,13.824895734036605,573.5
1292.8490642521926,619.4,619.4,13.85003471708369,573.5
1296.207113707844,619.4,619.4,13.875173700130777,573.5
1299.565163163495,619.4,619.4,13.900312683177862,573.5
1302.9232126191464,619.4,619.4,13.925451666224948,573.5
1306.2812620747975,619.4,619.4,13.950590649272034,573.5
1309.6393115304486,619.4,619.4,13.97572963231912,573.5
1312.9973609861,619.4,619.4,14.000868615366207,573.5
1316.355410441751,619.4,619.4,14.02600759841329,573.5
1319.7134598974023,619.4,619.4,14.051146581460378,573.5
1323.0715093530534,619.4,619.4,14.076285564507463,573.5
1326.4295588087045,619.4,619.4,14.101424547554547,573.5
1329.7876082643559,619.4,619.4,14.126563530601635,573.5
1333.145657720007,619.4,619.4,14.15170251364872,573.5
1336.503707175658,619.4,619.4,14.176841496695804,573.5
1339.8617566313094,619.4,619.4,14.201980479742891,573.5
